name,parent
"River, The",Foreign | Long | 1990-Now | Drama | Drama
Saraband,Foreign | Long | 1990-Now | Drama | Drama
"Separation, A",Foreign | Long | 1990-Now | Drama | Drama
Silent Light,Foreign | Long | 1990-Now | Drama | Drama
"Sweet Hereafter, The",Foreign | Long | 1990-Now | Drama | Drama
Syndromes and a Century,Foreign | Long | 1990-Now | Drama | Drama
To Live,Foreign | Long | 1990-Now | Drama | Drama
"Turin Horse, The",Foreign | Long | 1990-Now | Drama | Drama
Vive L'Amour,Foreign | Long | 1990-Now | Drama | Drama
Werckmeister Harmonies,Foreign | Long | 1990-Now | Drama | Drama
"White Ribbon, The",Foreign | Long | 1990-Now | Drama | Drama
"Wind Will Carry Us, The",Foreign | Long | 1990-Now | Drama | Drama
Yi yi,Foreign | Long | 1990-Now | Drama | Drama
After Life,Foreign | Long | 1990-Now | Drama | Fantasy
Holy Motors,Foreign | Long | 1990-Now | Drama | Fantasy
Pan's Labyrinth,Foreign | Long | 1990-Now | Drama | Fantasy
Tropical Malady,Foreign | Long | 1990-Now | Drama | Fantasy
Uncle Boonmee Who Can Recall His Past Lives,Foreign | Long | 1990-Now | Drama | Fantasy
Burnt by the Sun,Foreign | Long | 1990-Now | Drama | History
"Commune (Paris, 1871), La",Foreign | Long | 1990-Now | Drama | History
"Farewell, My Concubine",Foreign | Long | 1990-Now | Drama | History
"Piano, The",Foreign | Long | 1990-Now | Drama | History
Platform,Foreign | Long | 1990-Now | Drama | History
Let the Right One In,Foreign | Long | 1990-Now | Drama | Horror
Amour,Foreign | Long | 1990-Now | Drama | Romance
Blissfully Yours,Foreign | Long | 1990-Now | Drama | Romance
Breaking the Waves,Foreign | Long | 1990-Now | Drama | Romance
"Brighter Summer Day, A",Foreign | Long | 1990-Now | Drama | Romance
Still Life,Foreign | Long | 1990-Now | Drama | Romance
Talk to Her,Foreign | Long | 1990-Now | Drama | Romance
Melancholia,Foreign | Long | 1990-Now | Drama | Science Fiction
Underground,Foreign | Long | 1990-Now | Drama | War
"Lord of the Rings: The Fellowship of the Ring, The",Foreign | Long | 1990-Now | Fantasy | Adventure
"Lord of the Rings: The Return of the King, The",Foreign | Long | 1990-Now | Fantasy | Adventure
Dancer in the Dark,Foreign | Long | 1990-Now | Musical | Drama
2046,Foreign | Long | 1990-Now | Science Fiction | Drama
Léon,Foreign | Long | 1990-Now | Thriller | Crime
Caché,Foreign | Long | 1990-Now | Thriller | Drama
Audition,Foreign | Long | 1990-Now | Thriller | Horror
"Adventures of Prince Achmed, The",Foreign | Short | Pre-1950 | Animated | Adventure
Boudu Saved from Drowning,Foreign | Short | Pre-1950 | Comedy | Comedy
"Million, Le",Foreign | Short | Pre-1950 | Comedy | Musical
"Man with a Movie Camera, The",Foreign | Short | Pre-1950 | Documentary | Avant-Garde
Berlin: Symphony of a Great City,Foreign | Short | Pre-1950 | Documentary | Documentary
Häxan,Foreign | Short | Pre-1950 | Documentary | Horror
Land Without Bread,Foreign | Short | Pre-1950 | Documentary | Short
"Sang des bêtes, Le",Foreign | Short | Pre-1950 | Documentary | Short
"Âge d'or, L'",Foreign | Short | Pre-1950 | Drama | Avant-Garde
"I Was Born, But...",Foreign | Short | Pre-1950 | Drama | Comedy
Street Angel,Foreign | Short | Pre-1950 | Drama | Comedy
"Crime of Monsieur Lange, The",Foreign | Short | Pre-1950 | Drama | Crime
"Nuit du carrefour, La",Foreign | Short | Pre-1950 | Drama | Crime
"Olvidados, Los",Foreign | Short | Pre-1950 | Drama | Crime
Rashomon,Foreign | Short | Pre-1950 | Drama | Crime
"Bête humaine, La",Foreign | Short | Pre-1950 | Drama | Drama
Bicycle Thieves,Foreign | Short | Pre-1950 | Drama | Drama
"Blue Angel, The",Foreign | Short | Pre-1950 | Drama | Drama
"Chant d'amour, Un",Foreign | Short | Pre-1950 | Drama | Drama
"Chienne, La",Foreign | Short | Pre-1950 | Drama | Drama
Earth,Foreign | Short | Pre-1950 | Drama | Drama
"Goddess, The",Foreign | Short | Pre-1950 | Drama | Drama
Humanity and Paper Balloons,Foreign | Short | Pre-1950 | Drama | Drama
"Last Laugh, The",Foreign | Short | Pre-1950 | Drama | Drama
Partie de campagne,Foreign | Short | Pre-1950 | Drama | Drama
Pépé le Moko,Foreign | Short | Pre-1950 | Drama | Drama
Port of Shadows,Foreign | Short | Pre-1950 | Drama | Drama
October,Foreign | Short | Pre-1950 | Drama | History
"Ivan the Terrible, Part 1",Foreign | Short | Pre-1950 | Drama | History
"Ivan the Terrible, Part 2",Foreign | Short | Pre-1950 | Drama | History
Strike,Foreign | Short | Pre-1950 | Drama | History
"Flowers of St. Francis, The",Foreign | Short | Pre-1950 | Drama | Religious
"Atalante, L'",Foreign | Short | Pre-1950 | Drama | Romance
"Dames du Bois de Boulogne, Les",Foreign | Short | Pre-1950 | Drama | Romance
Spring in a Small Town,Foreign | Short | Pre-1950 | Drama | Romance
By the Bluest of Seas,Foreign | Short | Pre-1950 | Drama | Romantic
Zero for Conduct,Foreign | Short | Pre-1950 | Drama | Short
Battleship Potemkin,Foreign | Short | Pre-1950 | Drama | War
"Germany, Year Zero",Foreign | Short | Pre-1950 | Drama | War
Outskirts,Foreign | Short | Pre-1950 | Drama | War
"Phantom Carriage, The",Foreign | Short | Pre-1950 | Fantasy | Drama
"Belle et la bête, La",Foreign | Short | Pre-1950 | Fantasy | Fantasy
Orpheus,Foreign | Short | Pre-1950 | Fantasy | Fantasy
"Cabinet of Dr. Caligari, The",Foreign | Short | Pre-1950 | Horror | Fantasy
"Chien andalou, Un",Foreign | Short | Pre-1950 | Horror | Fantasy
Nosferatu,Foreign | Short | Pre-1950 | Horror | Horror
Vampyr,Foreign | Short | Pre-1950 | Horror | Horror
"Voyage dans la lune, Le",Foreign | Short | Pre-1950 | Science Fiction | Short
"Jour se lève, Le",Foreign | Short | Pre-1950 | Thriller | Crime
M,Foreign | Short | Pre-1950 | Thriller | Drama
Spione,Foreign | Short | Pre-1950 | Thriller | Spy
"Tiger of Eschnapur, The",Foreign | Short | 1950-1990 | Adventure | Romance
Tale of Tales,Foreign | Short | 1950-1990 | Animated | Short
Grave of the Fireflies,Foreign | Short | 1950-1990 | Animated | War
"Firemen's Ball, The",Foreign | Short | 1950-1990 | Comedy | Comedy
Good Morning,Foreign | Short | 1950-1990 | Comedy | Comedy
Mr. Hulot's Holiday,Foreign | Short | 1950-1990 | Comedy | Comedy
Plácido,Foreign | Short | 1950-1990 | Comedy | Comedy
"Hawks and the Sparrows, The",Foreign | Short | 1950-1990 | Comedy | Drama
F for Fake,Foreign | Short | 1950-1990 | Documentary | Avant-Garde
Chronicle of a Summer,Foreign | Short | 1950-1990 | Documentary | Documentary
"Tale of the Wind, A",Foreign | Short | 1950-1990 | Documentary | Documentary
"Too Early, Too Late",Foreign | Short | 1950-1990 | Documentary | Documentary
Aguaespejo granadino,Foreign | Short | 1950-1990 | Documentary | Short
"House is Black, The",Foreign | Short | 1950-1990 | Documentary | Short
"Maîtres fous, Les",Foreign | Short | 1950-1990 | Documentary | Short
"Seasons, The",Foreign | Short | 1950-1990 | Documentary | Short
Night and Fog,Foreign | Short | 1950-1990 | Documentary | War
Branded to Kill,Foreign | Short | 1950-1990 | Drama | Action
"Rise to Power of Louis XIV, The",Foreign | Short | 1950-1990 | Drama | Biography
Big Deal on Madonna Street,Foreign | Short | 1950-1990 | Drama | Comedy
Closely Watched Trains,Foreign | Short | 1950-1990 | Drama | Comedy
Daisies,Foreign | Short | 1950-1990 | Drama | Comedy
"Golden Coach, The",Foreign | Short | 1950-1990 | Drama | Comedy
Loves of a Blonde,Foreign | Short | 1950-1990 | Drama | Comedy
My Life as a Dog,Foreign | Short | 1950-1990 | Drama | Comedy
"Phantom of Liberty, The",Foreign | Short | 1950-1990 | Drama | Comedy
"Verdugo, El",Foreign | Short | 1950-1990 | Drama | Comedy
W.R.: Mysteries of the Organism,Foreign | Short | 1950-1990 | Drama | Comedy
Women on the Verge of a Nervous Breakdown,Foreign | Short | 1950-1990 | Drama | Comedy
"Argent, L'",Foreign | Short | 1950-1990 | Drama | Crime
"Criminal Life of Archibaldo de la Cruz, The",Foreign | Short | 1950-1990 | Drama | Crime
Pickpocket,Foreign | Short | 1950-1990 | Drama | Crime
Shoot the Piano Player,Foreign | Short | 1950-1990 | Drama | Crime
"Short Film About Killing, A",Foreign | Short | 1950-1990 | Drama | Crime
"400 Blows, The",Foreign | Short | 1950-1990 | Drama | Drama
À nos amours,Foreign | Short | 1950-1990 | Drama | Drama
Au hasard Balthazar,Foreign | Short | 1950-1990 | Drama | Drama
Bande à part,Foreign | Short | 1950-1990 | Drama | Drama
Barren Lives,Foreign | Short | 1950-1990 | Drama | Drama
Belle de jour,Foreign | Short | 1950-1990 | Drama | Drama
Black Girl,Foreign | Short | 1950-1990 | Drama | Drama
"Bonheur, Le",Foreign | Short | 1950-1990 | Drama | Drama
Breathless,Foreign | Short | 1950-1990 | Drama | Drama
Cairo Station,Foreign | Short | 1950-1990 | Drama | Drama
Casque d'or,Foreign | Short | 1950-1990 | Drama | Drama
Cléo from 5 to 7,Foreign | Short | 1950-1990 | Drama | Drama
Contempt,Foreign | Short | 1950-1990 | Drama | Drama
"Devil, Probably, The",Foreign | Short | 1950-1990 | Drama | Drama
El,Foreign | Short | 1950-1990 | Drama | Drama
"End of Summer, The",Foreign | Short | 1950-1990 | Drama | Drama
"Enfance nue, L'",Foreign | Short | 1950-1990 | Drama | Drama
Hiroshima mon amour,Foreign | Short | 1950-1990 | Drama | Drama
Iracema - Uma Transa Amazônica,Foreign | Short | 1950-1990 | Drama | Drama
Knife in the Water,Foreign | Short | 1950-1990 | Drama | Drama
Masculin Feminin,Foreign | Short | 1950-1990 | Drama | Drama
"Moi, un Noir",Foreign | Short | 1950-1990 | Drama | Drama
Mouchette,Foreign | Short | 1950-1990 | Drama | Drama
"Music Room, The",Foreign | Short | 1950-1990 | Drama | Drama
My Friend Ivan Lapshin,Foreign | Short | 1950-1990 | Drama | Drama
"Naked Island, The",Foreign | Short | 1950-1990 | Drama | Drama
News from Home,Foreign | Short | 1950-1990 | Drama | Drama
Not Reconciled,Foreign | Short | 1950-1990 | Drama | Drama
Numéro deux,Foreign | Short | 1950-1990 | Drama | Drama
Othello,Foreign | Short | 1950-1990 | Drama | Drama
Passion,Foreign | Short | 1950-1990 | Drama | Drama
"Posto, Il",Foreign | Short | 1950-1990 | Drama | Drama
Red Sorghum,Foreign | Short | 1950-1990 | Drama | Drama
Sauve qui peut (la vie),Foreign | Short | 1950-1990 | Drama | Drama
Sawdust and Tinsel,Foreign | Short | 1950-1990 | Drama | Drama
Shadows of Our Forgotten Ancestors,Foreign | Short | 1950-1990 | Drama | Drama
"Silence, The",Foreign | Short | 1950-1990 | Drama | Drama
"Spirit of the Beehive, The",Foreign | Short | 1950-1990 | Drama | Drama
Street of Shame,Foreign | Short | 1950-1990 | Drama | Drama
Teorema,Foreign | Short | 1950-1990 | Drama | Drama
That Obscure Object of Desire,Foreign | Short | 1950-1990 | Drama | Drama
Touki Bouki,Foreign | Short | 1950-1990 | Drama | Drama
Tristana,Foreign | Short | 1950-1990 | Drama | Drama
Two or Three Things I Know About Her,Foreign | Short | 1950-1990 | Drama | Drama
Ugetsu monogatari,Foreign | Short | 1950-1990 | Drama | Drama
Umberto D.,Foreign | Short | 1950-1990 | Drama | Drama
"Virgin Spring, The",Foreign | Short | 1950-1990 | Drama | Drama
Viridiana,Foreign | Short | 1950-1990 | Drama | Drama
"Vitelloni, I",Foreign | Short | 1950-1990 | Drama | Drama
Vivre sa vie,Foreign | Short | 1950-1990 | Drama | Drama
Week-End,Foreign | Short | 1950-1990 | Drama | Drama
Where is the Friend's Home?,Foreign | Short | 1950-1990 | Drama | Drama
"Wild Child, The",Foreign | Short | 1950-1990 | Drama | Drama
Wild Strawberries,Foreign | Short | 1950-1990 | Drama | Drama
"World of Apu, The",Foreign | Short | 1950-1990 | Drama | Drama
"Exterminating Angel, The",Foreign | Short | 1950-1990 | Drama | Fantasy
Aguirre: The Wrath of God,Foreign | Short | 1950-1990 | Drama | History
"Chronicle of Anna Magdalena Bach, The",Foreign | Short | 1950-1990 | Drama | History
Last Year at Marienbad,Foreign | Short | 1950-1990 | Drama | Mystery
Memories of Underdevelopment,Foreign | Short | 1950-1990 | Drama | Political
"Round-Up, The",Foreign | Short | 1950-1990 | Drama | Political
Yellow Earth,Foreign | Short | 1950-1990 | Drama | Political
"Man Escaped, A",Foreign | Short | 1950-1990 | Drama | Prison
Nazarín,Foreign | Short | 1950-1990 | Drama | Religious
Winter Light,Foreign | Short | 1950-1990 | Drama | Religious
Ali: Fear Eats the Soul,Foreign | Short | 1950-1990 | Drama | Romance
Black Orpheus,Foreign | Short | 1950-1990 | Drama | Romance
Chikamatsu monogatari,Foreign | Short | 1950-1990 | Drama | Romance
"Green Ray, The",Foreign | Short | 1950-1990 | Drama | Romance
Jules et Jim,Foreign | Short | 1950-1990 | Drama | Romance
Lola,Foreign | Short | 1950-1990 | Drama | Romance
"Plaisir, Le",Foreign | Short | 1950-1990 | Drama | Romance
"River, The",Foreign | Short | 1950-1990 | Drama | Romance
"Sur, El",Foreign | Short | 1950-1990 | Drama | Romance
Voyage in Italy,Foreign | Short | 1950-1990 | Drama | Romance
Simon of the Desert,Foreign | Short | 1950-1990 | Drama | Short
Persona,Foreign | Short | 1950-1990 | Drama | Thriller
Anatahan,Foreign | Short | 1950-1990 | Drama | War
Ashes and Diamonds,Foreign | Short | 1950-1990 | Drama | War
Au revoir les enfants,Foreign | Short | 1950-1990 | Drama | War
"Cranes Are Flying, The",Foreign | Short | 1950-1990 | Drama | War
Forbidden Games,Foreign | Short | 1950-1990 | Drama | War
Ivan's Childhood,Foreign | Short | 1950-1990 | Drama | War
Antonio das Mortes,Foreign | Short | 1950-1990 | Drama | Western
"Discreet Charm of the Bourgeoisie, The",Foreign | Short | 1950-1990 | Fantasy | Drama
Lancelot du Lac,Foreign | Short | 1950-1990 | Fantasy | Drama
Miracle in Milan,Foreign | Short | 1950-1990 | Fantasy | Drama
"Seventh Seal, The",Foreign | Short | 1950-1990 | Fantasy | Drama
My Neighbour Totoro,Foreign | Short | 1950-1990 | Fantasy | Family
"Red Balloon, The",Foreign | Short | 1950-1990 | Fantasy | Family
Eyes Without a Face,Foreign | Short | 1950-1990 | Horror | Drama
Hour of the Wolf,Foreign | Short | 1950-1990 | Horror | Drama
Suspiria,Foreign | Short | 1950-1990 | Horror | Horror
Videodrome,Foreign | Short | 1950-1990 | Horror | Science Fiction
French Cancan,Foreign | Short | 1950-1990 | Musical | Drama
"Umbrellas of Cherbourg, The",Foreign | Short | 1950-1990 | Musical | Musical
"Jetée, La",Foreign | Short | 1950-1990 | Science Fiction | Drama
Alphaville,Foreign | Short | 1950-1990 | Science Fiction | Mystery
"Bandido da Luz Vermelha, O",Foreign | Short | 1950-1990 | Thriller | Crime
"Better Tomorrow, A",Foreign | Short | 1950-1990 | Thriller | Crime
Elevator to the Gallows,Foreign | Short | 1950-1990 | Thriller | Crime
"Samouraï, Le",Foreign | Short | 1950-1990 | Thriller | Crime
Touchez pas au Grisbi,Foreign | Short | 1950-1990 | Thriller | Crime
"Boucher, Le",Foreign | Short | 1950-1990 | Thriller | Drama
Deep Red,Foreign | Short | 1950-1990 | Thriller | Horror
Fata Morgana,Foreign | Short | 1950-1990 | Avant-Garde | Avant-Garde
"Hart of London, The",Foreign | Short | 1950-1990 | Avant-Garde | Avant-Garde
Wavelength,Foreign | Short | 1950-1990 | Avant-Garde | Avant-Garde
Sans soleil,Foreign | Short | 1950-1990 | Avant-Garde | Documentary
"Colour of Pomegranate, The",Foreign | Short | 1950-1990 | Avant-Garde | History
Caro diario,Foreign | Short | 1990-Now | Comedy | Comedy
"Gleaners & I, The",Foreign | Short | 1990-Now | Documentary | Documentary
Close-Up,Foreign | Short | 1990-Now | Documentary | Drama
Nostalgia for the Light,Foreign | Short | 1990-Now | Documentary | Drama
Lessons of Darkness,Foreign | Short | 1990-Now | Documentary | Science Fiction
All About My Mother,Foreign | Short | 1990-Now | Drama | Comedy
"Ciénaga, La",Foreign | Short | 1990-Now | Drama | Comedy
"Goodbye, Dragon Inn",Foreign | Short | 1990-Now | Drama | Comedy
"Match Factory Girl, The",Foreign | Short | 1990-Now | Drama | Comedy
"Moment of Innocence, A",Foreign | Short | 1990-Now | Drama | Comedy
Hana-Bi,Foreign | Short | 1990-Now | Drama | Crime
Beau travail,Foreign | Short | 1990-Now | Drama | Drama
Crash,Foreign | Short | 1990-Now | Drama | Drama
Days of Being Wild,Foreign | Short | 1990-Now | Drama | Drama
Fat Girl,Foreign | Short | 1990-Now | Drama | Drama
"Haine, La",Foreign | Short | 1990-Now | Drama | Drama
In Praise of Love,Foreign | Short | 1990-Now | Drama | Drama
Irréversible,Foreign | Short | 1990-Now | Drama | Drama
Mother and Son,Foreign | Short | 1990-Now | Drama | Drama
Nouvelle vague,Foreign | Short | 1990-Now | Drama | Drama
Rosetta,Foreign | Short | 1990-Now | Drama | Drama
Sicilia!,Foreign | Short | 1990-Now | Drama | Drama
"Son, The",Foreign | Short | 1990-Now | Drama | Drama
Songs from the Second Floor,Foreign | Short | 1990-Now | Drama | Drama
"Spring, Summer, Autumn, Winter… and Spring",Foreign | Short | 1990-Now | Drama | Drama
Taste of Cherry,Foreign | Short | 1990-Now | Drama | Drama
Ten,Foreign | Short | 1990-Now | Drama | Drama
Three Colours: Blue,Foreign | Short | 1990-Now | Drama | Drama
Three Colours: Red,Foreign | Short | 1990-Now | Drama | Drama
Through the Olive Trees,Foreign | Short | 1990-Now | Drama | Drama
"Headless Woman, The",Foreign | Short | 1990-Now | Drama | Mystery
Chungking Express,Foreign | Short | 1990-Now | Drama | Romance
Happy Together,Foreign | Short | 1990-Now | Drama | Romance
In the Mood for Love,Foreign | Short | 1990-Now | Drama | Romance
"Double Life of Veronique, The",Foreign | Short | 1990-Now | Fantasy | Drama
Russian Ark,Foreign | Short | 1990-Now | Fantasy | Drama
