name,parent
Manhattan,English | Short (100 mins or less) | 1950-1990 | Romance
Saturday Night and Sunday Morning,English | Short (100 mins or less) | 1950-1990 | Romance
When Harry Met Sally...,English | Short (100 mins or less) | 1950-1990 | Romance
"Day the Earth Stood Still, The",English | Short (100 mins or less) | 1950-1990 | Science Fiction
Forbidden Planet,English | Short (100 mins or less) | 1950-1990 | Science Fiction
"Incredible Shrinking Man, The",English | Short (100 mins or less) | 1950-1990 | Science Fiction
Invasion of the Body Snatchers,English | Short (100 mins or less) | 1950-1990 | Science Fiction
Mad Max 2,English | Short (100 mins or less) | 1950-1990 | Science Fiction
They Live,English | Short (100 mins or less) | 1950-1990 | Science Fiction
"Thing from Another World, The",English | Short (100 mins or less) | 1950-1990 | Science Fiction
Fat City,English | Short (100 mins or less) | 1950-1990 | Sport
Pickup on South Street,English | Short (100 mins or less) | 1950-1990 | Spy
Blood Simple,English | Short (100 mins or less) | 1950-1990 | Thriller
Enter the Dragon,English | Short (100 mins or less) | 1950-1990 | Thriller
"Night of the Hunter, The",English | Short (100 mins or less) | 1950-1990 | Thriller
Point Blank,English | Short (100 mins or less) | 1950-1990 | Thriller
"Texas Chainsaw Massacre, The",English | Short (100 mins or less) | 1950-1990 | Thriller
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,English | Short (100 mins or less) | 1950-1990 | War
Love and Death,English | Short (100 mins or less) | 1950-1990 | War
Paths of Glory,English | Short (100 mins or less) | 1950-1990 | War
Blazing Saddles,English | Short (100 mins or less) | 1950-1990 | Western
High Noon,English | Short (100 mins or less) | 1950-1990 | Western
Man of the West,English | Short (100 mins or less) | 1950-1990 | Western
Ride the High Country,English | Short (100 mins or less) | 1950-1990 | Western
Scorpio Rising,English | Short (100 mins or less) | 1950-1990 | Avant-Garde
Outer Space,English | Short (100 mins or less) | 1990-Now | Animated
WALL-E,English | Short (100 mins or less) | 1990-Now | Animated
Rushmore,English | Short (100 mins or less) | 1990-Now | Comedy
Trainspotting,English | Short (100 mins or less) | 1990-Now | Comedy
Fargo,English | Short (100 mins or less) | 1990-Now | Crime
"History of Violence, A",English | Short (100 mins or less) | 1990-Now | Crime
Reservoir Dogs,English | Short (100 mins or less) | 1990-Now | Crime
Blue,English | Short (100 mins or less) | 1990-Now | Documentary
Bad Lieutenant,English | Short (100 mins or less) | 1990-Now | Drama
Dazed and Confused,English | Short (100 mins or less) | 1990-Now | Drama
Elephant,English | Short (100 mins or less) | 1990-Now | Drama
Gummo,English | Short (100 mins or less) | 1990-Now | Drama
"Long Day Closes, The",English | Short (100 mins or less) | 1990-Now | Drama
Requiem for a Dream,English | Short (100 mins or less) | 1990-Now | Drama
Toy Story,English | Short (100 mins or less) | 1990-Now | Fantasy
Hunger,English | Short (100 mins or less) | 1990-Now | History
Orlando,English | Short (100 mins or less) | 1990-Now | History
Before Sunset,English | Short (100 mins or less) | 1990-Now | Romance
Edward Scissorhands,English | Short (100 mins or less) | 1990-Now | Romance
Punch-Drunk Love,English | Short (100 mins or less) | 1990-Now | Romance
"Rules of the Game, The",Foreign | Average (100-130 mins) | Pre-1950 | Comedy
Triumph of the Will,Foreign | Average (100-130 mins) | Pre-1950 | Documentary
"Blue Angel, The",Foreign | Average (100-130 mins) | Pre-1950 | Drama
Day of Wrath,Foreign | Average (100-130 mins) | Pre-1950 | Drama
Limite,Foreign | Average (100-130 mins) | Pre-1950 | Drama
Stromboli,Foreign | Average (100-130 mins) | Pre-1950 | Drama
Faust,Foreign | Average (100-130 mins) | Pre-1950 | Fantasy
October,Foreign | Average (100-130 mins) | Pre-1950 | History
"Passion of Joan of Arc, The",Foreign | Average (100-130 mins) | Pre-1950 | History
"Grande illusion, La",Foreign | Average (100-130 mins) | Pre-1950 | Prison
Late Spring,Foreign | Average (100-130 mins) | Pre-1950 | Romance
"Testament of Dr. Mabuse, The",Foreign | Average (100-130 mins) | Pre-1950 | Thriller
Alexander Nevsky,Foreign | Average (100-130 mins) | Pre-1950 | War
Paisan,Foreign | Average (100-130 mins) | Pre-1950 | War
"Rome, Open City",Foreign | Average (100-130 mins) | Pre-1950 | War
Yojimbo,Foreign | Average (100-130 mins) | 1950-1990 | Action
"Holy Mountain, The",Foreign | Average (100-130 mins) | 1950-1990 | Adventure
Akira,Foreign | Average (100-130 mins) | 1950-1990 | Animated
"Enigma of Kaspar Hauser, The",Foreign | Average (100-130 mins) | 1950-1990 | Biography
Lola Montès,Foreign | Average (100-130 mins) | 1950-1990 | Biography
"Mirror, The",Foreign | Average (100-130 mins) | 1950-1990 | Biography
Amarcord,Foreign | Average (100-130 mins) | 1950-1990 | Comedy
Cinema Paradiso,Foreign | Average (100-130 mins) | 1950-1990 | Comedy
Day for Night,Foreign | Average (100-130 mins) | 1950-1990 | Comedy
Fellini's Roma,Foreign | Average (100-130 mins) | 1950-1990 | Comedy
Mon oncle,Foreign | Average (100-130 mins) | 1950-1990 | Comedy
Mon oncle d'Amérique,Foreign | Average (100-130 mins) | 1950-1990 | Comedy
My Life as a Dog,Foreign | Average (100-130 mins) | 1950-1990 | Comedy
"Phantom of Liberty, The",Foreign | Average (100-130 mins) | 1950-1990 | Comedy
Playtime,Foreign | Average (100-130 mins) | 1950-1990 | Comedy
Stroszek,Foreign | Average (100-130 mins) | 1950-1990 | Comedy
We All Loved Each Other So Much,Foreign | Average (100-130 mins) | 1950-1990 | Comedy
Xala,Foreign | Average (100-130 mins) | 1950-1990 | Comedy
Cría cuervos,Foreign | Average (100-130 mins) | 1950-1990 | Crime
Rififi,Foreign | Average (100-130 mins) | 1950-1990 | Crime
"Emperor's Naked Army Marches On, The",Foreign | Average (100-130 mins) | 1950-1990 | Documentary
Twenty Years Later,Foreign | Average (100-130 mins) | 1950-1990 | Documentary
À nos amours,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Accattone,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Alice in the Cities,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Aparajito,Foreign | Average (100-130 mins) | 1950-1990 | Drama
"Autumn Afternoon, An",Foreign | Average (100-130 mins) | 1950-1990 | Drama
"Ballad of Narayama, The",Foreign | Average (100-130 mins) | 1950-1990 | Drama
Barren Lives,Foreign | Average (100-130 mins) | 1950-1990 | Drama
"Bitter Tears of Petra von Kant, The",Foreign | Average (100-130 mins) | 1950-1990 | Drama
Contempt,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Cries and Whispers,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Death in Venice,Foreign | Average (100-130 mins) | 1950-1990 | Drama
"End of Summer, The",Foreign | Average (100-130 mins) | 1950-1990 | Drama
Europa '51,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Floating Weeds,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Gertrud,Foreign | Average (100-130 mins) | 1950-1990 | Drama
"Grido, Il",Foreign | Average (100-130 mins) | 1950-1990 | Drama
In a Year with 13 Moons,Foreign | Average (100-130 mins) | 1950-1990 | Drama
India Song,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Landscape in the Mist,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Mamma Roma,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Masculin Feminin,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Muriel,Foreign | Average (100-130 mins) | 1950-1990 | Drama
My Little Loves,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Nights of Cabiria,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Nostalghia,Foreign | Average (100-130 mins) | 1950-1990 | Drama
"Notte, La",Foreign | Average (100-130 mins) | 1950-1990 | Drama
"Passenger, The",Foreign | Average (100-130 mins) | 1950-1990 | Drama
Pather Panchali,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Providence,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Red Desert,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Sansho the Bailiff,Foreign | Average (100-130 mins) | 1950-1990 | Drama
"Strada, La",Foreign | Average (100-130 mins) | 1950-1990 | Drama
Taipei Story,Foreign | Average (100-130 mins) | 1950-1990 | Drama
That Obscure Object of Desire,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Two English Girls,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Vagabond,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Veronika Voss,Foreign | Average (100-130 mins) | 1950-1990 | Drama
"Vitelloni, I",Foreign | Average (100-130 mins) | 1950-1990 | Drama
Week-End,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Woman in the Dunes,Foreign | Average (100-130 mins) | 1950-1990 | Drama
"World of Apu, The",Foreign | Average (100-130 mins) | 1950-1990 | Drama
Yol,Foreign | Average (100-130 mins) | 1950-1990 | Drama
Arabian Nights,Foreign | Average (100-130 mins) | 1950-1990 | Fantasy
"Trial, The",Foreign | Average (100-130 mins) | 1950-1990 | Fantasy
Wings of Desire,Foreign | Average (100-130 mins) | 1950-1990 | Fantasy
Yeelen,Foreign | Average (100-130 mins) | 1950-1990 | Fantasy
Fellini Satyricon,Foreign | Average (100-130 mins) | 1950-1990 | History
Salvatore Giuliano,Foreign | Average (100-130 mins) | 1950-1990 | History
Arrebato,Foreign | Average (100-130 mins) | 1950-1990 | Horror
Possession,Foreign | Average (100-130 mins) | 1950-1990 | Horror
"Salò, or the 120 Days of Sodom",Foreign | Average (100-130 mins) | 1950-1990 | Horror
"Tenant, The",Foreign | Average (100-130 mins) | 1950-1990 | Horror
"Cloud-Capped Star, The",Foreign | Average (100-130 mins) | 1950-1990 | Musical
"Young Girls of Rochefort, The",Foreign | Average (100-130 mins) | 1950-1990 | Musical
Blow-Up,Foreign | Average (100-130 mins) | 1950-1990 | Mystery
"Black God, White Devil",Foreign | Average (100-130 mins) | 1950-1990 | Political
"Conformist, The",Foreign | Average (100-130 mins) | 1950-1990 | Political
Terra em Transe,Foreign | Average (100-130 mins) | 1950-1990 | Political
Z,Foreign | Average (100-130 mins) | 1950-1990 | Political
"Man Escaped, A",Foreign | Average (100-130 mins) | 1950-1990 | Prison
Diary of a Country Priest,Foreign | Average (100-130 mins) | 1950-1990 | Religious
Ordet,Foreign | Average (100-130 mins) | 1950-1990 | Religious
Black Orpheus,Foreign | Average (100-130 mins) | 1950-1990 | Romance
Charulata,Foreign | Average (100-130 mins) | 1950-1990 | Romance
Claire's Knee,Foreign | Average (100-130 mins) | 1950-1990 | Romance
Dust in the Wind,Foreign | Average (100-130 mins) | 1950-1990 | Romance
"Eclisse, L'",Foreign | Average (100-130 mins) | 1950-1990 | Romance
Floating Clouds,Foreign | Average (100-130 mins) | 1950-1990 | Romance
In the Realm of the Senses,Foreign | Average (100-130 mins) | 1950-1990 | Romance
Jules et Jim,Foreign | Average (100-130 mins) | 1950-1990 | Romance
Madame de...,Foreign | Average (100-130 mins) | 1950-1990 | Romance
My Night at Maud's,Foreign | Average (100-130 mins) | 1950-1990 | Romance
Pierrot le fou,Foreign | Average (100-130 mins) | 1950-1990 | Romance
Smiles of a Summer Night,Foreign | Average (100-130 mins) | 1950-1990 | Romance
"Tiger of Eschnapur, The",Foreign | Average (100-130 mins) | 1950-1990 | Romance
"Woman Next Door, The",Foreign | Average (100-130 mins) | 1950-1990 | Romance
Dead Ringers,Foreign | Average (100-130 mins) | 1950-1990 | Thriller
"Diaboliques, Les",Foreign | Average (100-130 mins) | 1950-1990 | Thriller
"Killer, The",Foreign | Average (100-130 mins) | 1950-1990 | Thriller
Vengeance is Mine,Foreign | Average (100-130 mins) | 1950-1990 | Thriller
"Wages of Fear, The",Foreign | Average (100-130 mins) | 1950-1990 | Thriller
"Ascent, The",Foreign | Average (100-130 mins) | 1950-1990 | War
Au revoir les enfants,Foreign | Average (100-130 mins) | 1950-1990 | War
"Battle of Algiers, The",Foreign | Average (100-130 mins) | 1950-1990 | War
Chimes at Midnight,Foreign | Average (100-130 mins) | 1950-1990 | War
"Marriage of Maria Braun, The",Foreign | Average (100-130 mins) | 1950-1990 | War
Senso,Foreign | Average (100-130 mins) | 1950-1990 | War
Throne of Blood,Foreign | Average (100-130 mins) | 1950-1990 | War
"Host, The",Foreign | Average (100-130 mins) | 1990-Now | Action
Oldboy,Foreign | Average (100-130 mins) | 1990-Now | Action
"Crouching Tiger, Hidden Dragon",Foreign | Average (100-130 mins) | 1990-Now | Adventure
Spirited Away,Foreign | Average (100-130 mins) | 1990-Now | Animated
"Diving Bell and the Butterfly, The",Foreign | Average (100-130 mins) | 1990-Now | Biography
All About My Mother,Foreign | Average (100-130 mins) | 1990-Now | Comedy
"Ciénaga, La",Foreign | Average (100-130 mins) | 1990-Now | Comedy
"Idiots, The",Foreign | Average (100-130 mins) | 1990-Now | Comedy
Y tu mamá también,Foreign | Average (100-130 mins) | 1990-Now | Comedy
City of God,Foreign | Average (100-130 mins) | 1990-Now | Crime
Hana-Bi,Foreign | Average (100-130 mins) | 1990-Now | Crime
And Life Goes On...,Foreign | Average (100-130 mins) | 1990-Now | Documentary
D'Est,Foreign | Average (100-130 mins) | 1990-Now | Documentary
"Last Bolshevik, The",Foreign | Average (100-130 mins) | 1990-Now | Documentary
"4 Months, 3 Weeks and 2 Days",Foreign | Average (100-130 mins) | 1990-Now | Drama
"Amants du Pont-Neuf, Les",Foreign | Average (100-130 mins) | 1990-Now | Drama
Central Station,Foreign | Average (100-130 mins) | 1990-Now | Drama
Code Unknown,Foreign | Average (100-130 mins) | 1990-Now | Drama
Distant,Foreign | Average (100-130 mins) | 1990-Now | Drama
Festen,Foreign | Average (100-130 mins) | 1990-Now | Drama
Flowers of Shanghai,Foreign | Average (100-130 mins) | 1990-Now | Drama
"Intruder, The",Foreign | Average (100-130 mins) | 1990-Now | Drama
"Piano Teacher, The",Foreign | Average (100-130 mins) | 1990-Now | Drama
Raise the Red Lantern,Foreign | Average (100-130 mins) | 1990-Now | Drama
"River, The",Foreign | Average (100-130 mins) | 1990-Now | Drama
Saraband,Foreign | Average (100-130 mins) | 1990-Now | Drama
"Separation, A",Foreign | Average (100-130 mins) | 1990-Now | Drama
"Son, The",Foreign | Average (100-130 mins) | 1990-Now | Drama
"Spring, Summer, Autumn, Winter… and Spring",Foreign | Average (100-130 mins) | 1990-Now | Drama
"Sweet Hereafter, The",Foreign | Average (100-130 mins) | 1990-Now | Drama
Syndromes and a Century,Foreign | Average (100-130 mins) | 1990-Now | Drama
Through the Olive Trees,Foreign | Average (100-130 mins) | 1990-Now | Drama
Vive L'Amour,Foreign | Average (100-130 mins) | 1990-Now | Drama
"Wind Will Carry Us, The",Foreign | Average (100-130 mins) | 1990-Now | Drama
After Life,Foreign | Average (100-130 mins) | 1990-Now | Fantasy
Holy Motors,Foreign | Average (100-130 mins) | 1990-Now | Fantasy
Pan's Labyrinth,Foreign | Average (100-130 mins) | 1990-Now | Fantasy
Tropical Malady,Foreign | Average (100-130 mins) | 1990-Now | Fantasy
Uncle Boonmee Who Can Recall His Past Lives,Foreign | Average (100-130 mins) | 1990-Now | Fantasy
"Piano, The",Foreign | Average (100-130 mins) | 1990-Now | History
Let the Right One In,Foreign | Average (100-130 mins) | 1990-Now | Horror
Amélie,Foreign | Average (100-130 mins) | 1990-Now | Romance
Amour,Foreign | Average (100-130 mins) | 1990-Now | Romance
Blissfully Yours,Foreign | Average (100-130 mins) | 1990-Now | Romance
Chungking Express,Foreign | Average (100-130 mins) | 1990-Now | Romance
Still Life,Foreign | Average (100-130 mins) | 1990-Now | Romance
Talk to Her,Foreign | Average (100-130 mins) | 1990-Now | Romance
2046,Foreign | Average (100-130 mins) | 1990-Now | Science Fiction
Audition,Foreign | Average (100-130 mins) | 1990-Now | Thriller
Caché,Foreign | Average (100-130 mins) | 1990-Now | Thriller
Léon,Foreign | Average (100-130 mins) | 1990-Now | Thriller
Pandora's Box,Foreign | Long (130+ mins) | Pre-1950 | Crime
Olympia,Foreign | Long (130+ mins) | Pre-1950 | Documentary
Ossessione,Foreign | Long (130+ mins) | Pre-1950 | Drama
"Terra trema, La",Foreign | Long (130+ mins) | Pre-1950 | Drama
Metropolis,Foreign | Long (130+ mins) | Pre-1950 | Fantasy
"47 Ronin, The",Foreign | Long (130+ mins) | Pre-1950 | History
"Enfants du paradis, Les",Foreign | Long (130+ mins) | Pre-1950 | Romance
"Story of the Last Chrysanthemums, The",Foreign | Long (130+ mins) | Pre-1950 | Romance
"Dr. Mabuse, The Gambler",Foreign | Long (130+ mins) | Pre-1950 | Thriller
"Vampires, Les",Foreign | Long (130+ mins) | Pre-1950 | Thriller
Napoléon,Foreign | Long (130+ mins) | Pre-1950 | War
"Boot, Das",Foreign | Long (130+ mins) | 1950-1990 | Action
Harakiri,Foreign | Long (130+ mins) | 1950-1990 | Action
Seven Samurai,Foreign | Long (130+ mins) | 1950-1990 | Action
Sholay,Foreign | Long (130+ mins) | 1950-1990 | Action
Dersu Uzala,Foreign | Long (130+ mins) | 1950-1990 | Adventure
Fitzcarraldo,Foreign | Long (130+ mins) | 1950-1990 | Adventure
"Touch of Zen, A",Foreign | Long (130+ mins) | 1950-1990 | Adventure
Edvard Munch,Foreign | Long (130+ mins) | 1950-1990 | Biography
Fellini's Casanova,Foreign | Long (130+ mins) | 1950-1990 | Biography
Hitler: A Film from Germany,Foreign | Long (130+ mins) | 1950-1990 | Biography
Ludwig,Foreign | Long (130+ mins) | 1950-1990 | Biography
"Out 1, noli me tangere",Foreign | Long (130+ mins) | 1950-1990 | Comedy
Once Upon a Time in America,Foreign | Long (130+ mins) | 1950-1990 | Crime
"Trou, Le",Foreign | Long (130+ mins) | 1950-1990 | Crime
Diary,Foreign | Long (130+ mins) | 1950-1990 | Documentary
"Grin Without a Cat, A",Foreign | Long (130+ mins) | 1950-1990 | Documentary
Shoah,Foreign | Long (130+ mins) | 1950-1990 | Documentary
"Sorrow and the Pity, The",Foreign | Long (130+ mins) | 1950-1990 | Documentary
8½,Foreign | Long (130+ mins) | 1950-1990 | Drama
Dekalog,Foreign | Long (130+ mins) | 1950-1990 | Drama
"Dolce vita, La",Foreign | Long (130+ mins) | 1950-1990 | Drama
Early Summer,Foreign | Long (130+ mins) | 1950-1990 | Drama
Fanny and Alexander,Foreign | Long (130+ mins) | 1950-1990 | Drama
Ikiru,Foreign | Long (130+ mins) | 1950-1990 | Drama
Kings of the Road,Foreign | Long (130+ mins) | 1950-1990 | Drama
"Life of Oharu, The",Foreign | Long (130+ mins) | 1950-1990 | Drama
"Mother and the Whore, The",Foreign | Long (130+ mins) | 1950-1990 | Drama
Red Beard,Foreign | Long (130+ mins) | 1950-1990 | Drama
Rocco and His Brothers,Foreign | Long (130+ mins) | 1950-1990 | Drama
"Sacrifice, The",Foreign | Long (130+ mins) | 1950-1990 | Drama
Scenes from a Marriage,Foreign | Long (130+ mins) | 1950-1990 | Drama
Second Breath,Foreign | Long (130+ mins) | 1950-1990 | Drama
Subarnarekha,Foreign | Long (130+ mins) | 1950-1990 | Drama
Time of the Gypsies,Foreign | Long (130+ mins) | 1950-1990 | Drama
"Time to Live and the Time to Die, The",Foreign | Long (130+ mins) | 1950-1990 | Drama
Tokyo Story,Foreign | Long (130+ mins) | 1950-1990 | Drama
"Tree of Wooden Clogs, The",Foreign | Long (130+ mins) | 1950-1990 | Drama
Celine and Julie Go Boating,Foreign | Long (130+ mins) | 1950-1990 | Fantasy
Dodes'ka-den,Foreign | Long (130+ mins) | 1950-1990 | Fantasy
Juliet of the Spirits,Foreign | Long (130+ mins) | 1950-1990 | Fantasy
Andrei Rublev,Foreign | Long (130+ mins) | 1950-1990 | History
Berlin Alexanderplatz,Foreign | Long (130+ mins) | 1950-1990 | History
"Last Emperor, The",Foreign | Long (130+ mins) | 1950-1990 | History
"Leopard, The",Foreign | Long (130+ mins) | 1950-1990 | History
Marketa Lazarová,Foreign | Long (130+ mins) | 1950-1990 | History
Kwaidan,Foreign | Long (130+ mins) | 1950-1990 | Horror
Mother India,Foreign | Long (130+ mins) | 1950-1990 | Musical
Pyaasa,Foreign | Long (130+ mins) | 1950-1990 | Musical
"Avventura, L'",Foreign | Long (130+ mins) | 1950-1990 | Mystery
"Saragossa Manuscript, The",Foreign | Long (130+ mins) | 1950-1990 | Mystery
1900,Foreign | Long (130+ mins) | 1950-1990 | Political
"Age of the Earth, The",Foreign | Long (130+ mins) | 1950-1990 | Political
"City of Sadness, A",Foreign | Long (130+ mins) | 1950-1990 | Political
"Hour of the Furnaces, The",Foreign | Long (130+ mins) | 1950-1990 | Political
I Am Cuba,Foreign | Long (130+ mins) | 1950-1990 | Political
"Travelling Players, The",Foreign | Long (130+ mins) | 1950-1990 | Political
"Gospel According to St. Matthew, The",Foreign | Long (130+ mins) | 1950-1990 | Religious
Kaagaz Ke Phool,Foreign | Long (130+ mins) | 1950-1990 | Romance
Last Tango in Paris,Foreign | Long (130+ mins) | 1950-1990 | Romance
Solaris,Foreign | Long (130+ mins) | 1950-1990 | Science Fiction
Stalker,Foreign | Long (130+ mins) | 1950-1990 | Science Fiction
High and Low,Foreign | Long (130+ mins) | 1950-1990 | Thriller
"Red Circle, The",Foreign | Long (130+ mins) | 1950-1990 | Thriller
Army of Shadows,Foreign | Long (130+ mins) | 1950-1990 | War
Come and See,Foreign | Long (130+ mins) | 1950-1990 | War
"Damned, The",Foreign | Long (130+ mins) | 1950-1990 | War
Kagemusha,Foreign | Long (130+ mins) | 1950-1990 | War
Ran,Foreign | Long (130+ mins) | 1950-1990 | War
"Tin Drum, The",Foreign | Long (130+ mins) | 1950-1990 | War
"Good, the Bad and the Ugly, The",Foreign | Long (130+ mins) | 1950-1990 | Western
Once Upon a Time in the West,Foreign | Long (130+ mins) | 1950-1990 | Western
"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",Foreign | Long (130+ mins) | 1950-1990 | Avant-Garde
"Région centrale, La",Foreign | Long (130+ mins) | 1950-1990 | Avant-Garde
Princess Mononoke,Foreign | Long (130+ mins) | 1990-Now | Animated
"Angel at My Table, An",Foreign | Long (130+ mins) | 1990-Now | Biography
"Puppetmaster, The",Foreign | Long (130+ mins) | 1990-Now | Biography
Van Gogh,Foreign | Long (130+ mins) | 1990-Now | Biography
Sátántangó,Foreign | Long (130+ mins) | 1990-Now | Comedy
"Brighter Summer Day, A",Foreign | Long (130+ mins) | 1990-Now | Crime
Memories of Murder,Foreign | Long (130+ mins) | 1990-Now | Crime
Once Upon a Time in Anatolia,Foreign | Long (130+ mins) | 1990-Now | Crime
"White Ribbon, The",Foreign | Long (130+ mins) | 1990-Now | Crime
Histoire(s) du cinéma,Foreign | Long (130+ mins) | 1990-Now | Documentary
Quince Tree of the Sun,Foreign | Long (130+ mins) | 1990-Now | Documentary
Tie Xi Qu: West of the Tracks,Foreign | Long (130+ mins) | 1990-Now | Documentary
Abraham's Valley,Foreign | Long (130+ mins) | 1990-Now | Drama
Amores perros,Foreign | Long (130+ mins) | 1990-Now | Drama
"Belle noiseuse, La",Foreign | Long (130+ mins) | 1990-Now | Drama
Colossal Youth,Foreign | Long (130+ mins) | 1990-Now | Drama
"Death of Mr. Lazarescu, The",Foreign | Long (130+ mins) | 1990-Now | Drama
Dogville,Foreign | Long (130+ mins) | 1990-Now | Drama
"Humanité, L'",Foreign | Long (130+ mins) | 1990-Now | Drama
In Vanda's Room,Foreign | Long (130+ mins) | 1990-Now | Drama
"Lives of Others, The",Foreign | Long (130+ mins) | 1990-Now | Drama
Silent Light,Foreign | Long (130+ mins) | 1990-Now | Drama
To Live,Foreign | Long (130+ mins) | 1990-Now | Drama
"Turin Horse, The",Foreign | Long (130+ mins) | 1990-Now | Drama
Werckmeister Harmonies,Foreign | Long (130+ mins) | 1990-Now | Drama
Yi yi,Foreign | Long (130+ mins) | 1990-Now | Drama
"Lord of the Rings: The Fellowship of the Ring, The",Foreign | Long (130+ mins) | 1990-Now | Fantasy
"Lord of the Rings: The Return of the King, The",Foreign | Long (130+ mins) | 1990-Now | Fantasy
Burnt by the Sun,Foreign | Long (130+ mins) | 1990-Now | History
"Commune (Paris, 1871), La",Foreign | Long (130+ mins) | 1990-Now | History
"Farewell, My Concubine",Foreign | Long (130+ mins) | 1990-Now | History
Platform,Foreign | Long (130+ mins) | 1990-Now | History
Dancer in the Dark,Foreign | Long (130+ mins) | 1990-Now | Musical
Breaking the Waves,Foreign | Long (130+ mins) | 1990-Now | Romance
Melancholia,Foreign | Long (130+ mins) | 1990-Now | Science Fiction
Underground,Foreign | Long (130+ mins) | 1990-Now | War
"Adventures of Prince Achmed, The",Foreign | Short (100 mins or less) | Pre-1950 | Animated
Boudu Saved from Drowning,Foreign | Short (100 mins or less) | Pre-1950 | Comedy
"I Was Born, But...",Foreign | Short (100 mins or less) | Pre-1950 | Comedy
"Million, Le",Foreign | Short (100 mins or less) | Pre-1950 | Comedy
Street Angel,Foreign | Short (100 mins or less) | Pre-1950 | Comedy
"Crime of Monsieur Lange, The",Foreign | Short (100 mins or less) | Pre-1950 | Crime
"Nuit du carrefour, La",Foreign | Short (100 mins or less) | Pre-1950 | Crime
"Olvidados, Los",Foreign | Short (100 mins or less) | Pre-1950 | Crime
Rashomon,Foreign | Short (100 mins or less) | Pre-1950 | Crime
Berlin: Symphony of a Great City,Foreign | Short (100 mins or less) | Pre-1950 | Documentary
Häxan,Foreign | Short (100 mins or less) | Pre-1950 | Documentary
Land Without Bread,Foreign | Short (100 mins or less) | Pre-1950 | Documentary
"Man with a Movie Camera, The",Foreign | Short (100 mins or less) | Pre-1950 | Documentary
"Sang des bêtes, Le",Foreign | Short (100 mins or less) | Pre-1950 | Documentary
"Bête humaine, La",Foreign | Short (100 mins or less) | Pre-1950 | Drama
Bicycle Thieves,Foreign | Short (100 mins or less) | Pre-1950 | Drama
"Chant d'amour, Un",Foreign | Short (100 mins or less) | Pre-1950 | Drama
"Chienne, La",Foreign | Short (100 mins or less) | Pre-1950 | Drama
Earth,Foreign | Short (100 mins or less) | Pre-1950 | Drama
"Goddess, The",Foreign | Short (100 mins or less) | Pre-1950 | Drama
Humanity and Paper Balloons,Foreign | Short (100 mins or less) | Pre-1950 | Drama
"Last Laugh, The",Foreign | Short (100 mins or less) | Pre-1950 | Drama
Port of Shadows,Foreign | Short (100 mins or less) | Pre-1950 | Drama
Zero for Conduct,Foreign | Short (100 mins or less) | Pre-1950 | Drama
"Belle et la bête, La",Foreign | Short (100 mins or less) | Pre-1950 | Fantasy
"Phantom Carriage, The",Foreign | Short (100 mins or less) | Pre-1950 | Fantasy
"Ivan the Terrible, Part 1",Foreign | Short (100 mins or less) | Pre-1950 | History
"Ivan the Terrible, Part 2",Foreign | Short (100 mins or less) | Pre-1950 | History
Strike,Foreign | Short (100 mins or less) | Pre-1950 | History
"Cabinet of Dr. Caligari, The",Foreign | Short (100 mins or less) | Pre-1950 | Horror
"Chien andalou, Un",Foreign | Short (100 mins or less) | Pre-1950 | Horror
Nosferatu,Foreign | Short (100 mins or less) | Pre-1950 | Horror
Vampyr,Foreign | Short (100 mins or less) | Pre-1950 | Horror
"Flowers of St. Francis, The",Foreign | Short (100 mins or less) | Pre-1950 | Religious
"Atalante, L'",Foreign | Short (100 mins or less) | Pre-1950 | Romance
"Dames du Bois de Boulogne, Les",Foreign | Short (100 mins or less) | Pre-1950 | Romance
Orpheus,Foreign | Short (100 mins or less) | Pre-1950 | Romance
Partie de campagne,Foreign | Short (100 mins or less) | Pre-1950 | Romance
Pépé le Moko,Foreign | Short (100 mins or less) | Pre-1950 | Romance
Spring in a Small Town,Foreign | Short (100 mins or less) | Pre-1950 | Romance
By the Bluest of Seas,Foreign | Short (100 mins or less) | Pre-1950 | Romantic
"Voyage dans la lune, Le",Foreign | Short (100 mins or less) | Pre-1950 | Science Fiction
